r1_low,r1_high,r2_low,r2_high,observed_count,expected_probability,expected_count,standardized_residual
0.62,0.64,0.88,0.9,74,0.0008023976068376692,80.23976068376693,-0.696583400333868
0.62,0.64,0.9,0.92,85,0.0008127347832045566,81.27347832045567,0.41336074251475996
0.62,0.64,0.92,0.9400000000000001,82,0.0008265772477587955,82.65772477587954,-0.07234399340517156
0.62,0.64,0.9400000000000001,0.96,71,0.0008449917045181649,84.49917045181648,-1.46852335711573
0.62,0.64,0.96,0.98,97,0.0008693739231899969,86.93739231899968,1.0792131689678557
0.62,0.64,0.98,1.0,76,0.0009015665410028619,90.15665410028619,-1.4909453603717258
0.64,0.66,0.0,0.02,0,0.0,0.0,nan
0.64,0.66,0.02,0.04,0,0.0,0.0,nan
0.64,0.66,0.04,0.06,0,0.0,0.0,nan
0.64,0.66,0.06,0.08,0,0.0,0.0,nan
0.64,0.66,0.08,0.1,0,0.0,0.0,nan
0.64,0.66,0.1,0.12,0,0.0,0.0,nan
0.64,0.66,0.12,0.14,0,0.0,0.0,nan
0.64,0.66,0.14,0.16,0,0.0,0.0,nan
0.64,0.66,0.16,0.18,0,0.0,0.0,nan
0.64,0.66,0.18,0.2,0,0.0,0.0,nan
0.64,0.66,0.2,0.22,0,0.0,0.0,nan
0.64,0.66,0.22,0.24,0,0.0,0.0,nan
0.64,0.66,0.24,0.26,0,0.0,0.0,nan
0.64,0.66,0.26,0.28,0,0.0,0.0,nan
0.64,0.66,0.28,0.3,0,0.0,0.0,nan
0.64,0.66,0.3,0.32,0,0.0,0.0,nan
0.64,0.66,0.32,0.34,0,0.0,0.0,nan
0.64,0.66,0.34,0.36,42,0.0004343568899002667,43.43568899002667,-0.2178396910931499
0.64,0.66,0.36,0.38,80,0.0008832057677289485,88.32057677289485,-0.8853652737708829
0.64,0.66,0.38,0.4,99,0.0008543561205337938,85.43561205337937,1.467508869464976
0.64,0.66,0.4,0.42,80,0.0008327971319089884,83.27971319089885,-0.35939022129484566
0.64,0.66,0.42,0.44,84,0.0008167587874017604,81.67587874017605,0.2571650085829126
0.64,0.66,0.44,0.46,87,0.0008049098901150542,80.49098901150542,0.7255066087836962
0.64,0.66,0.46,0.48,82,0.000796239837490351,79.62398374903509,0.2662731987456912
0.64,0.66,0.48,0.5,77,0.0007899753929826018,78.99753929826018,-0.2247442298174246
0.64,0.66,0.5,0.52,79,0.0007855212949688214,78.55212949688213,0.050532813516891546
0.64,0.66,0.52,0.54,83,0.0007824173779209799,78.241737792098,0.5379341634645164
0.64,0.66,0.54,0.56,85,0.000780307315543684,78.0307315543684,0.7889588532432804
0.64,0.66,0.56,0.58,93,0.0007789156725678661,77.89156725678662,1.711883454371881
0.64,0.66,0.58,0.6,60,0.0007780309923609344,77.80309923609344,-2.0183531837937863
0.64,0.66,0.6,0.62,64,0.0007774933465472958,77.74933465472958,-1.5593131524742256
0.64,0.66,0.62,0.64,84,0.000777185251413282,77.7185251413282,0.7125237594009101
0.64,0.66,0.64,0.66,82,0.0007770251905829309,77.70251905829309,0.48752446018969625
0.64,0.66,0.66,0.68,76,0.0007769632238588051,77.6963223858805,-0.19244567799032053
0.64,0.66,0.68,0.7000000000000001,92,0.0007769783411671064,77.69783411671064,1.6225472568947437
0.64,0.66,0.7000000000000001,0.72,87,0.0007770773609454752,77.70773609454751,1.0541184316905385
0.64,0.66,0.72,0.74,78,0.000777295290634586,77.7295290634586,0.030678038390978064
0.64,0.66,0.74,0.76,71,0.000777697176358154,77.7697176358154,-0.7676536047470071
0.64,0.66,0.76,0.78,79,0.0007783815812384255,77.83815812384255,0.13168937918325171
0.64,0.66,0.78,0.8,66,0.000779485959377369,77.9485959377369,-1.3533580999394497
0.64,0.66,0.8,0.8200000000000001,72,0.0007811943499355395,78.11943499355395,-0.6923596965062205
0.64,0.66,0.8200000000000001,0.84,78,0.0007837480222212755,78.37480222212756,-0.04233640022592558
0.64,0.66,0.84,0.86,80,0.0007874599855155833,78.74599855155833,0.14131354487211004
0.64,0.66,0.86,0.88,76,0.0007927346768453196,79.27346768453197,-0.3676580927229882
0.64,0.66,0.88,0.9,81,0.0008000947176706567,80.00947176706568,0.1107378677971648
0.64,0.66,0.9,0.92,85,0.000810217482779097,81.0217482779097,0.44196863941940845
0.64,0.66,0.92,0.9400000000000001,75,0.0008239855053772605,82.39855053772605,-0.8150548924129941
0.64,0.66,0.9400000000000001,0.96,97,0.0008425567021578817,84.25567021578817,1.3884090388707242
0.64,0.66,0.96,0.98,101,0.0008674634584646576,86.74634584646576,1.5303847250902616
0.64,0.66,0.98,1.0,97,0.0009007544776542107,90.07544776542107,0.7296061411515081
0.66,0.68,0.0,0.02,0,0.0,0.0,nan
0.66,0.68,0.02,0.04,0,0.0,0.0,nan
0.66,0.68,0.04,0.06,0,0.0,0.0,nan
0.66,0.68,0.06,0.08,0,0.0,0.0,nan
0.66,0.68,0.08,0.1,0,0.0,0.0,nan
0.66,0.68,0.1,0.12,0,0.0,0.0,nan
0.66,0.68,0.12,0.14,0,0.0,0.0,nan
0.66,0.68,0.14,0.16,0,0.0,0.0,nan
0.66,0.68,0.16,0.18,0,0.0,0.0,nan
0.66,0.68,0.18,0.2,0,0.0,0.0,nan
0.66,0.68,0.2,0.22,0,0.0,0.0,nan
0.66,0.68,0.22,0.24,0,0.0,0.0,nan
0.66,0.68,0.24,0.26,0,0.0,0.0,nan
0.66,0.68,0.26,0.28,0,0.0,0.0,nan
0.66,0.68,0.28,0.3,0,0.0,0.0,nan
0.66,0.68,0.3,0.32,0,0.0,0.0,nan
0.66,0.68,0.32,0.34,54,0.0004403981446350358,44.03981446350358,1.5008755684536133
0.66,0.68,0.34,0.36,98,0.0008814765792255648,88.14765792255648,1.0493831671062228
0.66,0.68,0.36,0.38,67,0.0008516810437249665,85.16810437249666,-1.968661851366892
0.66,0.68,0.38,0.4,73,0.0008297210408176466,82.97210408176467,-1.094764613211285
0.66,0.68,0.4,0.42,87,0.0008136245461103316,81.36245461103316,0.6249971404949352
0.66,0.68,0.42,0.44,85,0.0008019282270670691,80.1928227067069,0.5368122148383215
0.66,0.68,0.44,0.46,73,0.0007935345110503745,79.35345110503745,-0.7132253691654862
0.66,0.68,0.46,0.48,79,0.0007876126261084752,78.76126261084752,0.026900732461304266
0.66,0.68,0.48,0.5,73,0.0007835290336563158,78.35290336563159,-0.6047304766433979
0.66,0.68,0.5,0.52,72,0.0007807978672767832,78.07978672767833,-0.6880484736509521
0.66,0.68,0.52,0.54,87,0.0007790452217513646,77.90452217513646,1.0304909576337495
0.66,0.68,0.54,0.56,79,0.0007779831872393489,77.7983187239349,0.13623985992851342
0.66,0.68,0.56,0.58,51,0.0007773908514952083,77.73908514952083,-3.0326817061931113
0.66,0.68,0.58,0.6,78,0.0007771003692279073,77.71003692279074,0.03289304978531219
0.66,0.68,0.6,0.62,80,0.0007769867868129567,77.69867868129568,0.2610781003024491
0.66,0.68,0.62,0.64,81,0.0007769607147098247,77.69607147098247,0.37482721313617845
0.66,0.68,0.64,0.66,71,0.0007769632238588053,77.69632238588053,-0.759689497892011
0.66,0.68,0.66,0.68,79,0.0007769625480780716,77.69625480780716,0.14790834492285537
0.66,0.68,0.68,0.7000000000000001,86,0.0007769523302196736,77.69523302196735,0.9421721538251995
0.66,0.68,0.7000000000000001,0.72,59,0.0007769512753180647,77.69512753180646,-2.12095541957349
0.66,0.68,0.72,0.74,83,0.0007770041840352715,77.70041840352715,0.6012151344232283
0.66,0.68,0.74,0.76,59,0.0007771844468149881,77.71844468149881,-2.1232821556356547
0.66,0.68,0.76,0.78,82,0.0007775981952885966,77.75981952885967,0.48084678815968773
0.66,0.68,0.78,0.8,81,0.0007783904460226551,77.83904460226552,0.3582775695675505
0.66,0.68,0.8,0.8200000000000001,97,0.0007797537496217106,77.97537496217106,2.154454714924091
0.66,0.68,0.8200000000000001,0.84,85,0.0007819400989586782,78.19400989586782,0.7696700208593965
0.66,0.68,0.84,0.86,69,0.0007852771882231932,78.52771882231933,-1.075170750571115
0.66,0.68,0.86,0.88,74,0.0007901906016860946,79.01906016860946,-0.5646202786894785
0.66,0.68,0.88,0.9,90,0.0007972342289087455,79.72342289087456,1.1509475079834546
0.66,0.68,0.9,0.92,94,0.0008071322813701897,80.71322813701897,1.4789283000429534
0.66,0.68,0.92,0.9400000000000001,70,0.0008208379357051746,82.08379357051746,-1.333750477093832
0.66,0.68,0.9400000000000001,0.96,82,0.0008396162032999451,83.9616203299945,-0.2140792370062472
0.66,0.68,0.96,0.98,86,0.000865162725261119,86.5162725261119,-0.05550474532624903
0.66,0.68,0.98,1.0,82,0.0008997768642643105,89.97768642643105,-0.8410262492288554
0.68,0.7000000000000001,0.0,0.02,0,0.0,0.0,nan
0.68,0.7000000000000001,0.02,0.04,0,0.0,0.0,nan
0.68,0.7000000000000001,0.04,0.06,0,0.0,0.0,nan
0.68,0.7000000000000001,0.06,0.08,0,0.0,0.0,nan
0.68,0.7000000000000001,0.08,0.1,0,0.0,0.0,nan
0.68,0.7000000000000001,0.1,0.12,0,0.0,0.0,nan
0.68,0.7000000000000001,0.12,0.14,0,0.0,0.0,nan
0.68,0.7000000000000001,0.14,0.16,0,0.0,0.0,nan
0.68,0.7000000000000001,0.16,0.18,0,0.0,0.0,nan
0.68,0.7000000000000001,0.18,0.2,0,0.0,0.0,nan
0.68,0.7000000000000001,0.2,0.22,0,0.0,0.0,nan
0.68,0.7000000000000001,0.22,0.24,0,0.0,0.0,nan
0.68,0.7000000000000001,0.24,0.26,0,0.0,0.0,nan
0.68,0.7000000000000001,0.26,0.28,0,0.0,0.0,nan
0.68,0.7000000000000001,0.28,0.3,0,0.0,0.0,nan
0.68,0.7000000000000001,0.3,0.32,38,0.00043997690897229675,43.997690897229674,-0.9042096499882398
0.68,0.7000000000000001,0.32,0.34,95,0.0008794201059271247,87.94201059271248,0.7526322209280811
0.68,0.7000000000000001,0.34,0.36,75,0.0008485064821744299,84.850648217443,-1.069392731049351
0.68,0.7000000000000001,0.36,0.38,73,0.0008260722621058508,82.60722621058508,-1.0570340974151444
0.68,0.7000000000000001,0.38,0.4,76,0.0008099002789530194,80.99002789530195,-0.554481676759026
0.68,0.7000000000000001,0.4,0.42,83,0.0007983699944864511,79.83699944864512,0.3539950298272059
0.68,0.7000000000000001,0.42,0.44,74,0.0007902824014721515,79.02824014721516,-0.565620128116103
0.68,0.7000000000000001,0.44,0.46,74,0.000784741029820654,78.4741029820654,-0.5050597927035946
0.68,0.7000000000000001,0.46,0.48,73,0.0007810696831122145,78.10696831122145,-0.5778541977125757
0.68,0.7000000000000001,0.48,0.5,103,0.0007787547039764878,77.87547039764878,2.84706641234298
0.68,0.7000000000000001,0.5,0.52,68,0.0007774039217217152,77.74039217217152,-1.1047221947434402
0.68,0.7000000000000001,0.52,0.54,75,0.0007767171415373329,77.67171415373329,-0.30315067968673626
0.68,0.7000000000000001,0.54,0.56,65,0.0007764647518723572,77.64647518723572,-1.435187435186457
0.68,0.7000000000000001,0.56,0.58,78,0.000776472138285423,77.6472138285423,0.040035809571610195
0.68,0.7000000000000001,0.58,0.6,74,0.0007766083257070317,77.66083257070316,-0.41541181619527906
0.68,0.7000000000000001,0.6,0.62,69,0.0007767777648453474,77.67777648453475,-0.9846005340193286
0.68,0.7000000000000001,0.62,0.64,83,0.0007769145181858808,77.69145181858808,0.6022671072356727
0.68,0.7000000000000001,0.64,0.66,76,0.0007769783411671064,77.69783411671064,-0.1926153081436344
0.68,0.7000000000000001,0.66,0.68,85,0.0007769523302196736,77.69523302196735,0.8287225945157829
0.68,0.7000000000000001,0.68,0.7000000000000001,69,0.0007768419455284413,77.68419455284412,-0.9852880393483939
0.68,0.7000000000000001,0.7000000000000001,0.72,74,0.0007766753298952488,77.66753298952489,-0.41615419201654985
0.68,0.7000000000000001,0.72,0.74,74,0.0007765049495027037,77.65049495027037,-0.4142663309037043
0.68,0.7000000000000001,0.74,0.76,77,0.000776410689799173,77.6410689799173,-0.07275435747305223
0.68,0.7000000000000001,0.76,0.78,75,0.0007765046627200598,77.65046627200599,-0.3007808955785211
0.68,0.7000000000000001,0.78,0.8,86,0.0007769381351421833,77.69381351421833,0.9423418047815381
0.68,0.7000000000000001,0.8,0.8200000000000001,62,0.0007779111930880779,77.7911193088078,-1.7903910764733375
0.68,0.7000000000000001,0.8200000000000001,0.84,69,0.0007796860409132333,77.96860409132333,-1.0156988799839848
0.68,0.7000000000000001,0.84,0.86,78,0.0007826052434673313,78.26052434673312,-0.029449433089007482
0.68,0.7000000000000001,0.86,0.88,77,0.0007871168203622228,78.71168203622229,-0.19293165788286623
0.68,0.7000000000000001,0.88,0.9,92,0.0007938090039361713,79.38090039361713,1.4163492536921303
0.68,0.7000000000000001,0.9,0.92,83,0.0008034588537964756,80.34588537964757,0.29609962263503614
0.68,0.7000000000000001,0.92,0.9400000000000001,85,0.00081710107667204,81.710107667204,0.3639517347829048
0.68,0.7000000000000001,0.9400000000000001,0.96,77,0.0008361268347834649,83.61268347834648,-0.7231720860934403
0.68,0.7000000000000001,0.96,0.98,97,0.0008624279197528328,86.24279197528328,1.158345626673322
0.68,0.7000000000000001,0.98,1.0,111,0.0008986110031543988,89.86110031543988,2.229957118548243
0.7000000000000001,0.72,0.0,0.02,0,0.0,0.0,nan
0.7000000000000001,0.72,0.02,0.04,0,0.0,0.0,nan
0.7000000000000001,0.72,0.04,0.06,0,0.0,0.0,nan
0.7000000000000001,0.72,0.06,0.08,0,0.0,0.0,nan
0.7000000000000001,0.72,0.08,0.1,0,0.0,0.0,nan
0.7000000000000001,0.72,0.1,0.12,0,0.0,0.0,nan
0.7000000000000001,0.72,0.12,0.14,0,0.0,0.0,nan
0.7000000000000001,0.72,0.14,0.16,0,0.0,0.0,nan
0.7000000000000001,0.72,0.16,0.18,0,0.0,0.0,nan
0.7000000000000001,0.72,0.18,0.2,0,0.0,0.0,nan
0.7000000000000001,0.72,0.2,0.22,0,0.0,0.0,nan
0.7000000000000001,0.72,0.22,0.24,0,0.0,0.0,nan
0.7000000000000001,0.72,0.24,0.26,0,0.0,0.0,nan
0.7000000000000001,0.72,0.26,0.28,0,0.0,0.0,nan
0.7000000000000001,0.72,0.28,0.3,51,0.0004394768000417789,43.94768000417789,1.0638099135964996
0.7000000000000001,0.72,0.3,0.32,98,0.0008769903809040178,87.69903809040177,1.0999687987053093
0.7000000000000001,0.72,0.32,0.34,96,0.0008447769233298114,84.47769233298114,1.2536273159148212
0.7000000000000001,0.72,0.34,0.36,79,0.0008218042355991082,82.18042355991082,-0.3508332723620692
0.7000000000000001,0.72,0.36,0.38,77,0.0008055553962577727,80.55553962577727,-0.39614831909533466
0.7000000000000001,0.72,0.38,0.4,73,0.0007942219365635766,79.42219365635766,-0.7206301994578553
0.7000000000000001,0.72,0.4,0.42,86,0.000786486287974529,78.6486287974529,0.8289393859703166
0.7000000000000001,0.72,0.42,0.44,87,0.0007813769854971151,78.13769854971152,1.00257347583125
0.7000000000000001,0.72,0.44,0.46,72,0.0007781704225895541,77.81704225895541,-0.6594241663295766
0.7000000000000001,0.72,0.46,0.48,88,0.0007763230498427719,77.6323049842772,1.1766870467410937
0.7000000000000001,0.72,0.48,0.5,89,0.0007754238829795671,77.5423882979567,1.3011414534042172
0.7000000000000001,0.72,0.5,0.52,79,0.0007751608102421559,77.5160810242156,0.168544383344841
0.7000000000000001,0.72,0.52,0.54,75,0.0007752964398268207,77.52964398268206,-0.2872933072561192
0.7000000000000001,0.72,0.54,0.56,58,0.0007756506555592978,77.56506555592978,-2.221509759274323
0.7000000000000001,0.72,0.56,0.58,78,0.0007760879729052757,77.60879729052758,0.044406482908672926
0.7000000000000001,0.72,0.58,0.6,69,0.0007765083973486457,77.65083973486458,-0.9817144602959625
0.7000000000000001,0.72,0.6,0.62,74,0.0007768408983536315,77.68408983536315,-0.41798834366378823
0.7000000000000001,0.72,0.62,0.64,65,0.0007770388961398304,77.70388961398304,-1.4411703948108419
0.7000000000000001,0.72,0.64,0.66,81,0.0007770773609454752,77.70773609454751,0.37347583969182907
0.7000000000000001,0.72,0.66,0.68,85,0.0007769512753180647,77.69512753180646,0.8287351249329071
0.7000000000000001,0.72,0.68,0.7000000000000001,77,0.0007766753298952488,77.66753298952489,-0.07574482702502114
0.7000000000000001,0.72,0.7000000000000001,0.72,73,0.0007762848274047827,77.62848274047828,-0.5253250368355042
0.7000000000000001,0.72,0.72,0.74,72,0.0007758378708715879,77.58378708715878,-0.6339330037844164
0.7000000000000001,0.72,0.74,0.76,83,0.0007754190224272705,77.54190224272705,0.6198307021838214
0.7000000000000001,0.72,0.76,0.78,74,0.0007751447523564125,77.51447523564124,-0.39918028309609865
0.7000000000000001,0.72,0.78,0.8,63,0.0007751711716647318,77.51711716647317,-1.6488516206445414
0.7000000000000001,0.72,0.8,0.8200000000000001,83,0.0007757047802566232,77.57047802566233,0.6164720076891919
0.7000000000000001,0.72,0.8200000000000001,0.84,65,0.0007770173036432013,77.70173036432013,-1.4409454632986853
0.7000000000000001,0.72,0.84,0.86,88,0.0007794661910461569,77.94661910461569,1.1387109470879526
0.7000000000000001,0.72,0.86,0.88,66,0.0007835230976326945,78.35230976326945,-1.3954756804723287
0.7000000000000001,0.72,0.88,0.9,72,0.0007898138213426306,78.98138213426306,-0.785559428630196
0.7000000000000001,0.72,0.9,0.92,96,0.0007991749568145258,79.91749568145258,1.7990065458409525
0.7000000000000001,0.72,0.92,0.9400000000000001,77,0.0008127353855629274,81.27353855629273,-0.4740378744785461
0.7000000000000001,0.72,0.9400000000000001,0.96,97,0.0008320353774921076,83.20353774921077,1.5125050755995644
0.7000000000000001,0.72,0.96,0.98,96,0.0008592038535828222,85.92038535828222,1.0874162548789632
0.7000000000000001,0.72,0.98,1.0,96,0.0008972276948644495,89.72276948644495,0.6626996510432063
0.72,0.74,0.0,0.02,0,0.0,0.0,nan
0.72,0.74,0.02,0.04,0,0.0,0.0,nan
0.72,0.74,0.04,0.06,0,0.0,0.0,nan
0.72,0.74,0.06,0.08,0,0.0,0.0,nan
0.72,0.74,0.08,0.1,0,0.0,0.0,nan
0.72,0.74,0.1,0.12,0,0.0,0.0,nan
0.72,0.74,0.12,0.14,0,0.0,0.0,nan
0.72,0.74,0.14,0.16,0,0.0,0.0,nan
0.72,0.74,0.16,0.18,0,0.0,0.0,nan
0.72,0.74,0.18,0.2,0,0.0,0.0,nan
0.72,0.74,0.2,0.22,0,0.0,0.0,nan
0.72,0.74,0.22,0.24,0,0.0,0.0,nan
0.72,0.74,0.24,0.26,0,0.0,0.0,nan
0.72,0.74,0.26,0.28,43,0.0004260937768690688,42.60937768690688,0.059841772908736546
0.72,0.74,0.28,0.3,84,0.000874128814874321,87.4128814874321,-0.3650341445112392
0.72,0.74,0.3,0.32,78,0.0008404237449040769,84.04237449040768,-0.6591108806666073
0.72,0.74,0.32,0.34,91,0.0008168618058506797,81.68618058506797,1.0305131027105556
0.72,0.74,0.34,0.36,92,0.0008005563687367189,80.05563687367189,1.3349562706429572
0.72,0.74,0.36,0.38,79,0.0007894731385524056,78.94731385524057,0.005929632006306947
0.72,0.74,0.38,0.4,75,0.0007821557137715811,78.21557137715811,-0.3635896760033831
0.72,0.74,0.4,0.42,84,0.0007775471588905281,77.7547158890528,0.7082536652672157
0.72,0.74,0.42,0.44,63,0.0007748714571777396,77.48714571777396,-1.645765661384403
0.72,0.74,0.44,0.46,95,0.0007735532278708177,77.35532278708176,2.00617408730254
0.72,0.74,0.46,0.48,74,0.0007731624355691828,77.31624355691828,-0.3771473377921697
0.72,0.74,0.48,0.5,81,0.0007733757514874443,77.33757514874443,0.4164601456898574
0.72,0.74,0.5,0.52,93,0.0007739492163261736,77.39492163261735,1.7738207118252682
0.72,0.74,0.52,0.54,86,0.0007746987097292202,77.46987097292201,0.9691459474131076
0.72,0.74,0.54,0.56,74,0.0007754859073498494,77.54859073498494,-0.4029665149476437
0.72,0.74,0.56,0.58,87,0.0007762081675400234,77.62081675400235,1.0645741510870514
0.72,0.74,0.58,0.6,85,0.0007767912923837084,77.67912923837083,0.8306356484806104
0.72,0.74,0.6,0.62,81,0.0007771844474685728,77.71844474685729,0.3722353981518231
0.72,0.74,0.62,0.64,70,0.0007773567607093498,77.73567607093497,-0.8773807174518972
0.72,0.74,0.64,0.66,72,0.000777295290634586,77.7295290634586,-0.6498691312961186
0.72,0.74,0.66,0.68,74,0.0007770041840352715,77.70041840352715,-0.41979682874954727
0.72,0.74,0.68,0.7000000000000001,84,0.0007765049495027037,77.65049495027037,0.7205560330418259
0.72,0.74,0.7000000000000001,0.72,70,0.0007758378708715878,77.58378708715878,-0.860995029570569
0.72,0.74,0.72,0.74,82,0.0007750646850743616,77.50646850743617,0.5104095776284442
0.72,0.74,0.74,0.76,76,0.0007742727650648583,77.42727650648582,-0.1622038377996316
0.72,0.74,0.76,0.78,80,0.0007735811956797534,77.35811956797534,0.30037252544194704
0.72,0.74,0.78,0.8,78,0.0007731493295633175,77.31493295633175,0.07791146734813587
0.72,0.74,0.8,0.8200000000000001,79,0.0007731886923821581,77.31886923821581,0.1911871714768769
0.72,0.74,0.8200000000000001,0.84,81,0.0007739795188337921,77.3979518833792,0.4094348214956757
0.72,0.74,0.84,0.86,68,0.0007758938185051629,77.58938185051629,-1.0886529824535078
0.72,0.74,0.86,0.88,78,0.0007794278156963549,77.9427815696355,0.006481089064287753
0.72,0.74,0.88,0.9,80,0.0007852480835514054,78.52480835514054,0.16647345821955573
0.72,0.74,0.9,0.92,87,0.0007942580476704012,79.42580476704012,0.849876231260968
0.72,0.74,0.92,0.9400000000000001,92,0.0008076953755209657,80.76953755209657,1.249608129317252
0.72,0.74,0.9400000000000001,0.96,76,0.000827277187576604,82.7277187576604,-0.7396773220877045
0.72,0.74,0.96,0.98,82,0.0008554210464515266,85.54210464515266,-0.38297587920995124
0.72,0.74,0.98,1.0,86,0.0008955891722208519,89.55891722208519,-0.3760654794270921
0.74,0.76,0.0,0.02,0,0.0,0.0,nan
0.74,0.76,0.02,0.04,0,0.0,0.0,nan
0.74,0.76,0.04,0.06,0,0.0,0.0,nan
0.74,0.76,0.06,0.08,0,0.0,0.0,nan
0.74,0.76,0.08,0.1,0,0.0,0.0,nan
0.74,0.76,0.1,0.12,0,0.0,0.0,nan
0.74,0.76,0.12,0.14,0,0.0,0.0,nan
0.74,0.76,0.14,0.16,0,0.0,0.0,nan
0.74,0.76,0.16,0.18,0,0.0,0.0,nan
0.74,0.76,0.18,0.2,0,0.0,0.0,nan
0.74,0.76,0.2,0.22,0,0.0,0.0,nan
0.74,0.76,0.22,0.24,0,0.0,0.0,nan
0.74,0.76,0.24,0.26,36,0.00042538779971514203,42.5387799715142,-1.0025457694500925
0.74,0.76,0.26,0.28,68,0.0008707602802382238,87.07602802382239,-2.044271841397856
0.74,0.76,0.28,0.3,75,0.0008353623326488052,83.53623326488052,-0.9339611903434838
0.74,0.76,0.3,0.32,83,0.0008111807871741683,81.11807871741684,0.208950120428428
0.74,0.76,0.32,0.34,87,0.0007948685997430182,79.48685997430182,0.8427015883865666
0.74,0.76,0.34,0.36,91,0.0007841186389940883,78.41186389940883,1.4215775000016577
0.74,0.76,0.36,0.38,89,0.0007773117476065993,77.73117476065993,1.2781476565931744
0.74,0.76,0.38,0.4,76,0.0007732939204380381,77.32939204380381,-0.151175278502955
0.74,0.76,0.4,0.42,67,0.0007712317255752935,77.12317255752934,-1.1527209772988014
0.74,0.76,0.42,0.44,70,0.0007705164497207961,77.05164497207961,-0.8033401654483183
0.74,0.76,0.44,0.46,80,0.00077069933145893,77.069933145893,0.3337605776950986
0.74,0.76,0.46,0.48,100,0.0007714470680546678,77.14470680546678,2.602158405247824
0.74,0.76,0.48,0.5,81,0.0007725108098881549,77.25108098881549,0.42653411806401426
0.74,0.76,0.5,0.52,96,0.000773704296532656,77.3704296532656,2.1179482024882406
0.74,0.76,0.52,0.54,70,0.00077488830096389,77.48883009638901,-0.8507352450858742
0.74,0.76,0.54,0.56,76,0.0007759595065434595,77.59595065434596,-0.18117569253147184
0.74,0.76,0.56,0.58,82,0.0007768425613358937,77.68425613358937,0.48965383043855126
0.74,0.76,0.58,0.6,85,0.0007774844642406913,77.74844642406913,0.8224039737964156
0.74,0.76,0.6,0.62,78,0.0007778507153082266,77.78507153082266,0.02436945505791535
0.74,0.76,0.62,0.64,80,0.0007779228570977079,77.7922857097708,0.2503079265288382
0.74,0.76,0.64,0.66,71,0.000777697176358154,77.7697176358154,-0.7676536047470071
0.74,0.76,0.66,0.68,70,0.0007771844468149881,77.71844468149881,-0.875523374956765
0.74,0.76,0.68,0.7000000000000001,76,0.000776410689799173,77.6410689799173,-0.18624348228211252
0.74,0.76,0.7000000000000001,0.72,63,0.0007754190224272705,77.54190224272705,-1.6514027192326155
0.74,0.76,0.72,0.74,66,0.0007742727650648583,77.42727650648582,-1.2986608386859033
0.74,0.76,0.74,0.76,95,0.0007730601045441718,77.30601045441718,2.012422367630681
0.74,0.76,0.76,0.78,79,0.0007719007748941807,77.19007748941807,0.2060057028388458
0.74,0.76,0.78,0.8,78,0.0007709554487626805,77.09554487626805,0.10300833853052041
0.74,0.76,0.8,0.8200000000000001,69,0.0007704388691832526,77.04388691832526,-0.9164248646430043
0.74,0.76,0.8200000000000001,0.84,84,0.0007706382543575943,77.06382543575943,0.7901230524013535
0.74,0.76,0.84,0.86,77,0.0007719392776384365,77.19392776384365,-0.022072342173230827
0.74,0.76,0.86,0.88,92,0.0007748631274361093,77.48631274361092,1.6487896897699763
0.74,0.76,0.88,0.9,88,0.0007801200715477297,78.01200715477297,1.1308304561120044
0.74,0.76,0.9,0.92,89,0.0007886880848726142,78.86880848726142,1.1407957252629712
0.74,0.76,0.92,0.9400000000000001,63,0.0008019303432976185,80.19303432976184,-1.91992474946818
0.74,0.76,0.9400000000000001,0.96,75,0.00082177439756476,82.177439756476,-0.7917594446190482
0.74,0.76,0.96,0.98,75,0.0008509917948884276,85.09917948884276,-1.0947713020909124
0.74,0.76,0.98,1.0,98,0.0008936461267084408,89.36461267084408,0.9134799792963285
0.76,0.78,0.0,0.02,0,0.0,0.0,nan
0.76,0.78,0.02,0.04,0,0.0,0.0,nan
0.76,0.78,0.04,0.06,0,0.0,0.0,nan
0.76,0.78,0.06,0.08,0,0.0,0.0,nan
0.76,0.78,0.08,0.1,0,0.0,0.0,nan
0.76,0.78,0.1,0.12,0,0.0,0.0,nan
0.76,0.78,0.12,0.14,0,0.0,0.0,nan
0.76,0.78,0.14,0.16,0,0.0,0.0,nan
0.76,0.78,0.16,0.18,0,0.0,0.0,nan
0.76,0.78,0.18,0.2,0,0.0,0.0,nan
0.76,0.78,0.2,0.22,0,0.0,0.0,nan
0.76,0.78,0.22,0.24,50,0.00043093858350157606,43.0938583501576,1.0520291943823317
0.76,0.78,0.24,0.26,87,0.000866787572031388,86.6787572031388,0.03450460503249117
0.76,0.78,0.26,0.28,89,0.0008294884938751864,82.94884938751864,0.6644048278088692
0.76,0.78,0.28,0.3,72,0.0008046881575247891,80.46881575247892,-0.9440801785603332
0.76,0.78,0.3,0.32,72,0.0007884599501721815,78.84599501721816,-0.7709864751144454
0.76,0.78,0.32,0.34,75,0.0007781653205685014,77.81653205685014,-0.3192851812782627
0.76,0.78,0.34,0.36,83,0.0007719943324955549,77.19943324955548,0.6601815345283137
0.76,0.78,0.36,0.38,74,0.0007686834458314522,76.86834458314522,-0.327158010955175
0.76,0.78,0.38,0.4,64,0.000767337248940725,76.7337248940725,-1.4536582672316753
0.76,0.78,0.4,0.42,71,0.0007673130721029301,76.73130721029301,-0.6542856415283762
0.76,0.78,0.42,0.44,82,0.0007681446869179075,76.81446869179075,0.5916593679107248
